@relation sift

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute feat60 numeric
@attribute feat61 numeric
@attribute feat62 numeric
@attribute feat63 numeric
@attribute feat64 numeric
@attribute feat65 numeric
@attribute feat66 numeric
@attribute feat67 numeric
@attribute feat68 numeric
@attribute feat69 numeric
@attribute feat70 numeric
@attribute feat71 numeric
@attribute feat72 numeric
@attribute feat73 numeric
@attribute feat74 numeric
@attribute feat75 numeric
@attribute feat76 numeric
@attribute feat77 numeric
@attribute feat78 numeric
@attribute feat79 numeric
@attribute feat80 numeric
@attribute feat81 numeric
@attribute feat82 numeric
@attribute feat83 numeric
@attribute feat84 numeric
@attribute feat85 numeric
@attribute feat86 numeric
@attribute feat87 numeric
@attribute feat88 numeric
@attribute feat89 numeric
@attribute feat90 numeric
@attribute feat91 numeric
@attribute feat92 numeric
@attribute feat93 numeric
@attribute feat94 numeric
@attribute feat95 numeric
@attribute feat96 numeric
@attribute feat97 numeric
@attribute feat98 numeric
@attribute feat99 numeric
@attribute feat100 numeric
@attribute feat101 numeric
@attribute feat102 numeric
@attribute feat103 numeric
@attribute feat104 numeric
@attribute feat105 numeric
@attribute feat106 numeric
@attribute feat107 numeric
@attribute feat108 numeric
@attribute feat109 numeric
@attribute feat110 numeric
@attribute feat111 numeric
@attribute feat112 numeric
@attribute feat113 numeric
@attribute feat114 numeric
@attribute feat115 numeric
@attribute feat116 numeric
@attribute feat117 numeric
@attribute feat118 numeric
@attribute feat119 numeric
@attribute feat120 numeric
@attribute feat121 numeric
@attribute feat122 numeric
@attribute feat123 numeric
@attribute feat124 numeric
@attribute feat125 numeric
@attribute feat126 numeric
@attribute feat127 numeric

@data
0.015285,0,0,0.005073,0.005076,0.000329,-0.003748,0.045982,0,0.000377,0.005175,0.083939,0.071233,0,0,0,0,0.002611,0.040069,0.096559,0.015238,0,0,0,0,0,0.034345,0.091428,0.017056,0,0,0,0.010475,0,0,0,0,0,-0.022646,0.135784,0,0,0.039447,0.2,0.004927,0,0,0,0,0.001129,0.01338,0.121376,0.04085,0,0.000236,0.00058,0,0.00156,0.037477,0.168105,0.022957,0.000729,0,0,0.017397,0,0,0,0,0,-0.010368,0.111704,0,0.00231,0.017057,0.118349,0.064209,0.002903,0,0,0,0,0,0.086582,0.064982,0.023013,0.002042,0.000433,0,0,0.000305,0.152076,0.078746,0.006021,0,0,0,0,0,0,0,0,-0.026007,0.151713,0,0,0,0.048903,0.066649,0.003759,0.006659,0.014375,0,0.006045,0.026171,0.088037,0.021156,0,0,0,0,0,0,0.042291,0.09432,0.017478,0.000076,0
0,0,0,0,0,0.004012,0.119499,0.075325,0,0.007464,0.012801,0.006483,0.061327,0.025073,0.033051,0.019765,0.003125,0.006601,0.005796,0.018746,0.035321,0.030622,0.000321,0.000037,0.020461,0.009858,0.01129,0.045824,0.009228,0.001699,0.000439,0.007907,0,0,0,0,0,0.008945,0.2,0.141227,0,0,0.038679,0.110728,0.053297,0.040793,0.026434,0.007577,0,0.020171,0.140951,0.061625,0.028376,0.006545,0,0,0.040015,0.012512,0.066342,0.057317,0,0,0.001772,0.028432,0.037194,0,0,0,0,0,0.039314,0.131607,0.014689,0.001869,0.008899,0.195664,0.021352,0,0.00289,0.011868,0,0.00216,0.00627,0.114726,0.09894,0.009318,0,0,0.028443,0,0.000327,0.106264,0.05943,0.008509,0.011713,0.04884,0.01041,0,0,0,0,0.00126,0.045264,0.096291,0.004403,0.000339,0.011222,0.141794,0.010434,0.004465,0.003125,0.005059,0.025156,0.042702,0.017023,0.072347,0.016506,0,0,0,0.000528,0.001633,0.003494,0.032263,0.047178,0.021726,0.086807,0.006767
0,0,0,0.108704,0.053503,0.001821,0,0,0.006288,0,0,0.026659,0.13522,0.038245,0.00704,0.013568,0.027238,0.002923,0.05252,0.033033,0,0,0.016753,0.066099,0.038069,0.012535,0.06743,0.037981,0,0.000728,0.001971,0.00792,0,0,0.013034,0.115874,0.015404,0.002831,0.000694,0,0,0,0.002661,0.027975,0.048275,0.038213,0.031033,0.008117,0,0,0.016892,0.183198,0.051017,0.033525,0.004911,0,0.026029,0.010537,0.021552,0.083552,0.068017,0.000566,0.001631,0.008119,0,0,0.01531,0.159655,0.00736,0,0,0,0.024047,0.022951,0.054519,0.039721,0.011891,0.010682,0,0.007628,0.004061,0.113836,0.135376,0.054833,0,0,0,0,0,0.015712,0.025558,0.048205,0.058396,0.009333,0,0,0.001608,0,0.024813,0.068759,0.008215,0.001474,0.001357,0.001099,0,0,0.003735,0.2,0.042366,0.01449,0.002757,0.001728,0,0.059449,0.064643,0.1285,0.00538,0,0,0,0.07467,0.013276,0,0,0.002617,0.005613,0.007641,0.060755
0.00196,0.000254,0,0,0,0,-0.02636,0.099342,0.001273,0.000717,0.009657,0.005727,0,0,-0.026691,0.122699,0,0,0.081386,0.129792,0,0,0,0,0.000732,0.005667,0.012152,0.011144,0,0,-0.01055,0.033771,0.016858,0.004735,0,0,0,0,-0.032987,0.108532,0.010329,0.007691,0.013496,0.016542,0,0,-0.075563,0.2,0,0,0.109579,0.195775,0.001081,0,0,0,0.008463,0.011723,0.01118,0.00096,0,0,-0.017386,0.085299,0.031961,0.00384,0,0,0,0,-0.062616,0.17392,0.029515,0.090797,0.073793,0.002772,0,0,-0.001126,0.003996,0.001276,0.03277,0.130043,0.073294,0.008245,0,0,0,0,0,0,0,0,0.001246,-0.017357,0.139215,0.016291,0.021282,0.016277,0.002145,0,0,-0.040028,0.118696,0.015056,0.063441,0.023969,0.009907,0.002461,0.005907,0.006389,0.054214,0,0,0.010673,0.035936,0.024836,0.026464,0.012178,0,0.013475,0.027144,0.047175,0.003145,0,0.002527,-0.002365,0.017255
0.009356,0,0,0,0,0,0.03772,0.1599,0.014487,0.015788,0.037025,0.038168,0.004855,0.002485,0.001306,0.01845,0,0,0.018114,0.062241,0.033995,0.026319,0.000619,0,0.00023,0.000407,0.024511,0.036605,0.017503,0.001193,0.001445,0,0.009905,0,0,0,0,0.002262,0.061357,0.038305,0.013604,0.010275,0,0,0,0,0.080811,0.061663,0,0,0.011919,0.2,0.021614,0.008946,0.005125,0.000362,0,0,0,0.025769,0.038115,0.019802,0.031928,0.00686,0.001558,0,0.001502,0.007012,0.013813,0.016534,0.025493,0.015491,0.019714,0.036477,0.005908,0,0,0,0.019984,0.033826,0,0,0.052291,0.077959,0.031892,0.020569,0.021216,0.002381,0,0,0.000417,0.056743,0.008568,0.002706,0.018704,0.008305,0.007209,0.000142,0.006795,0.024036,0.002953,0,0.009479,0.016361,0.002998,0.000506,0.003055,0,0.000425,0.045172,0.045036,0.007256,0,0,0,0.008234,0.023552,0.055152,0.020794,0,0,0,0,0.039431,0.053056,0.001657,0,0
0.007537,0.016273,0.004893,0.004861,0.003602,0.000159,-0.002751,0.007682,0,-0.03879,0.113822,0.027012,0.005246,0,0,0,0.020191,0.065759,0,0,0,0,-0.000804,-0.012438,0.025827,0.022747,0.033115,0,0,0,0,-0.012491,0.032114,0.030578,0.003098,0,0,0,-0.012473,0.035288,-0.049831,0.081827,0.095129,0.033164,0.001584,0,0,0,-0.021387,0.098529,0.023839,0.005239,0.003428,0,-0.000364,0.001598,0.076079,-0.002148,0.028216,0.005041,0.000908,0,-0.005518,-0.013282,0.001412,-0.001354,0.021049,0.001197,0.003148,0.00363,0.00593,0.000686,-0.019738,-0.008334,0.2,0.041782,0,0,0,0,-0.050539,0.142255,0.018049,0.004571,0.000977,0,0,0,0.049578,0.090907,0.015404,0,0,0,0,-0.029519,-0.054857,0.13253,0.037767,0,0,0,0.000325,0.001788,-0.060485,0.110991,0.162265,0,0,0,0,0,0.00026,0.152666,0,0,0,0,0,-0.01621,0.047992,-0.024739,0.087284,0,0,0,0,-0.017205
0.001556,0.018258,0.018733,0.020595,0.023234,0.011418,0.003699,0,0,0,0.029647,0.145651,0.073502,0.00515,0,0,0,0,0,0.024718,0.035187,0.0636,0.2,0.037061,0,0,0.021209,0.104026,0.030697,0.004735,0.027597,0.006754,0,0.000094,0.023804,0.024256,0.052803,0.042213,0.003712,0,0,0,0.01956,0.136947,0.104362,0.01396,0,0,0.033401,0.001865,0,0,0.000037,0.025133,0.057511,0.054345,0,0,0.004362,0.042522,0.053793,0.026224,0.011343,0.004815,0,0.038794,0.048483,0.018805,0.006171,0.001332,0.000323,0.000158,0,0.020865,0.091334,0.060556,0.029703,0.000517,0,0,0.046532,0.006286,0.00318,0.000882,0.014167,0.010335,0.007234,0.005754,0.012402,0.012898,0.003544,0.000975,0,0,0.011658,0.071354,0,0,0,0.029546,0.040318,0.023718,0.026848,0.001188,0.003445,0.015056,0.032981,0.146488,0.052095,0.000466,0,0,0.056099,0,0,0,0.006937,0.013604,0.018113,0.100549,0,0,0,0,0.000232,0.061297,0.132573,0.009006
0.001684,0.000905,0.010968,0.000081,0,0,0.030307,0.09017,0,0.001045,0.066747,0.028223,0.007806,0,0,0,0.004116,0.023997,0.058399,0.002393,0,0,0,0,0,0.036628,0.069306,0.000436,0,0,0,0,0.017603,0.012272,0.000241,0,0,0,0.022656,0.066872,0,0,0.034411,0.117876,0.023838,0.017818,0.022082,0.00167,0,0.00748,0.147965,0.033987,0,0,0,0,0.001377,0.026394,0.044677,0.002829,0,0,0,0.000007,0,0,0,0,0,0.003173,0.063677,0.067877,0.004093,0.001992,0.036495,0.2,0.004347,0,-0.001059,0.003944,0,0,0.015845,0.12627,0.014651,0,0,0,0,0.012402,0.027532,0.006586,0.004836,0.004664,0.016563,0.001238,0.014566,0,0.010093,0.022893,0.003914,0.007818,0.034959,0.031839,0,0,0.03049,0.095126,0.026098,0.000285,0,0,0,0,0,0.036448,0.09758,0.002838,0,0,0,0,0,0,0.008403,0.046339,0.038002,0
0.062485,0.030171,0.011927,0,0,0,0,0.050818,0,0.014224,0.118821,0.060642,0,0,0,0,0.05487,0.077279,0.017543,0,0,0,0,0.024916,0.185018,0.000079,0,0,0,0,0,0.042775,0.023838,0,0.001184,0.003918,0.000449,0.001057,0.012293,0.111084,0,0,0.028074,0.2,0.005518,0,0,0,0.00618,0,0.00278,0.001547,0.002436,0.003734,0.040959,0.072805,0.020019,0,0,0,0,0,0.037841,0.124591,0.038236,0.002788,0,0,0,0,0.001615,0.137133,0,0,0.001429,0.129327,0.088411,0.000101,0.002812,0.000164,0,0,0,0,0.001742,0.017308,0.064452,0.086172,0,0,0,0,0,0.000939,0.102752,0.090959,0.049741,0,0,0,0,0,0,0.143412,0,0,0,0.047255,0.065909,0.004821,0.01043,0.01931,0,0,0,0,0.015945,0.009391,0.060624,0.05147,0,0,0,0,0,0,0.059442,0.109521
0.038936,0.018136,0,0,0.002988,0.027058,0.001976,0.00142,-0.018612,0.044363,0.193691,0.036983,0.006943,0.003812,0.001622,0,0.024008,0.057487,0.039311,0.002547,0,0,-0.022428,0.03927,0.0058,0.002148,0,0,0.003951,0.015223,0.04322,0.027643,0.03895,0.2,0,0,0,0,0,-0.039194,-0.043464,0.099725,0.102379,0.104258,0.000005,0,0,0,0.008214,0,0,0,0,0,0.049667,0.147739,0,0,0,0,0,0.000789,0.095833,0.066616,0.005933,0.013993,0.007653,0.010946,0.008299,0.001764,-0.002708,0.006092,0.014522,0,0.009381,0.060127,0.019294,0.030809,0.000378,-0.0021,0,0,0,0,0,0.005171,0.064042,0.177339,0.06519,0.037086,0,0,0,0,0.000436,0.007054,0.000976,0.000975,0.010857,0.023117,0.017135,0.000881,0.002869,0.003909,-0.001675,0.004365,0.000385,0.002912,0.000583,0.008199,0.023031,0.051239,0,0,0,0,0.001324,0.026569,0.044999,0.019306,0.004052,0.004401,0,0.000002,0.000599,0.004357,0.020637,0.006914
0.000689,0.006634,0.01811,0.006628,0.002618,0.000606,0.001969,0.000248,0.000801,0.022952,0.04915,0.015176,0.00063,0,0,0,0.001499,0.003571,0.025264,0.026898,0.011024,0.001995,0.002149,0.003958,0.019493,0.001103,0.003739,0.005844,0.000546,0.000475,0.007736,0.016649,0,0,0.002776,0.01628,0.025295,0.044814,0.007345,0,0,0.004466,0.060783,0.154875,0.00561,0,0,0,0.021815,0.024457,0,0.000674,0.007506,0.003195,0.007447,0.05756,0.007725,0.001376,0,0.000416,0.009127,0.010271,0.013745,0.008868,0,0.000579,0.080608,0.06463,0.003083,0,0,0,0,0,0.052811,0.12612,0.016738,0,0,0,0.001238,0,0,0,0,0.004853,0.13519,0.100932,0,0,0,0,0.009719,0.125311,0.055049,0,0.002041,0.013693,0.047933,0.027683,0.004853,0.000888,0,0,0,0.001721,0.000317,0.005583,0.037382,0.032249,0.03917,0.002476,0.004843,0.003553,0,0,0,0.003253,0.2,0.045621,0.003238,0.030942,0.005545,0.003455,0.020624,0.015931,0.005457,0.000051
0,0,0,0,0.073684,0.115811,0.024449,0.00598,0,0,0,0.001574,0.01636,0.103869,0.042978,0.001782,0,0,0.014807,0.133103,0.03288,0.025996,0,0,0.016909,0.013658,0.020244,0.006481,0,0,-0.001388,0.011471,0.061982,0.005896,0.000031,0,0.009724,0.012018,-0.009422,0.101468,0,0.002704,0.022442,0.115174,0.043827,0.020277,0,0,0,0,0.010277,0.130308,0.084583,0.029457,0,0,0,0,0,0.003171,0.01909,0.124668,0.049363,0.002622,0.2,0,0,0,0,0,0,0.080956,0.032526,0.002495,0.004702,0.051986,0.029798,0.041105,0.006877,0.021207,0,0,0,0,0.010167,0.140116,0.098398,0,0,0,0,0.011476,0.086396,0.114002,0.000815,0,0.088986,0,0,0,0,0,-0.019991,0.172168,0.010224,0,0,0,0,0.004555,0.011359,0.192067,0,0,0.00035,0.006793,0.025501,0.053881,0.012614,0.010134,0,0,0.00609,0.06974,0.024443,0,0,0
0,0,0,0.028389,0.07348,0.024484,0.000733,0,0.00203,0,0,0,0.001273,0.048664,0.144091,0.018017,0,0.001125,0.0641,0.06453,0.037712,0.060615,0.001231,0,0.047959,0.017349,0.018088,0.008991,0.006701,0,0.013218,0.098761,0.002883,0.017756,0.01388,0.005616,0.007117,0.004425,0.010559,0.005705,0.007843,0.005814,0.000611,0.001993,0.003372,0.0095,0.024749,0.040332,0,0.00478,0.161075,0.2,0.015696,0,0,0,0.028907,0.076229,0.071841,0.013692,0.001886,0,0,0.007938,0.010351,0.021364,0.012782,0,0.000744,0.01273,0.020907,0.005832,0.017145,0.004676,0.003546,0.001837,0.019778,0.013357,0.071697,0.043306,0,0,0.026856,0.163834,0.136273,0.049241,0,0,0,0,0,0.070138,0.10734,0.02848,0.00107,0,0.00637,0,0,0,0,0.02867,0.071301,0.028847,0.00462,0.01141,0.029985,0.005308,0.003545,0.022335,0.055666,0.004047,0,0.001054,0.087623,0.068685,0.06868,0,0,0,0.000829,0.001322,0.016942,0.019864,0.04838,0.020437,0.010605,0.007883
0.002194,0,0.00151,0.000096,0.010214,0.016934,0.032507,0.009747,0.005271,0.008895,0.06596,0.014299,0.003823,0.004321,0.018418,0.012976,0.028138,0.00834,0.11244,0.055913,0,0,0,0.032895,0.109073,0.122911,0.022394,0,0,0,0,0.016722,0.01296,0.006778,0.004419,0,0.000854,0.001334,0.00927,0.025351,0.003046,0,0.030293,0.2,0.017864,0.001347,0.009391,0.0169,0.00177,0.015224,0.023348,0.090773,0.049965,0.008697,0,0,0.032882,0.012142,0.032303,0.021143,0.003274,0,0.020376,0.061222,0.00207,0.002246,0.002512,0,0,0.033541,0.112095,0.010477,0,0,0.001422,0.063925,0.145029,0.019613,0.026185,0.001958,0,0,0,0.065449,0.163508,0.038923,0,0,0,0,0,0.004369,0.026948,0.058716,0.132431,0.009432,0.023903,0.040594,0.007912,0,0,0,0.008036,0.011785,0,0.008973,0.163628,0.015431,0,0,0,0,0,0.008952,0.086837,0.019021,0,0,0,0,0.032012,0.008225,0,0,0.00159,0.000218,0.004487,0.031247
0.002908,0,0,0.003466,0.022624,0.00602,0.01144,0.015233,0,0,0,0.004849,0.053656,0.041079,0.004659,0,0,0,0,0.003085,0.096226,0.047745,0.000329,0,0.00792,0.000093,0,0,0,0.009001,0.034063,0.035756,0.040608,0,0,0,0.001362,0.003691,0.006861,0.077395,0,0,0,0,0.02236,0.080992,0.017048,0.002255,0,0.00531,0.036031,0.111724,0.066317,0.005113,0,0,0.004779,0.003893,0.006259,0.001445,0.002052,0.002443,0.006188,0.012001,0.048995,0.000218,0,0.001057,0.005312,0.003807,0.00246,0.057691,0.057116,0.006239,0.017683,0.011878,0,0,0.001133,0.022529,0.002289,0,0.025312,0.2,0.018527,0,0.00228,0.001075,0.005805,0.020291,0.014568,0.003583,0,0,0.015809,0.015774,0,0.000524,0.000192,0.00705,0.022694,0.004581,0.002356,0.008035,0.020689,0.003042,0.006995,0.003633,0.002657,0.007835,0.003618,0.056697,0,0.001469,0.02076,0.155821,0.02306,0.002388,0,0,0.037155,0.047525,0.000726,0,0,0,0.011678,0.017733
0,0,0,0.000794,0.037724,0.037525,0.007673,0,0,0,0,0.003043,0.117865,0.032786,0.000218,0,0.001195,0.000204,0,0,0.019262,0.032529,0.022914,0.008509,0.012779,0.00307,0.004669,0.005819,0.00492,0.003024,0.001571,0.023056,0.007898,0,0,0,0.008823,0.03262,0.014571,0.026953,0,0,0.029277,0.169128,0.03338,0.015805,0.002923,0,0.003045,0.007049,0.037385,0.010312,0,0.00311,0.013087,0.013633,0.025394,0.005826,0.007145,0.002892,0.000643,0,0.000827,0.023784,0.082942,0.005191,0,0,0,0,0,0.040138,0,0,0.039079,0.2,0.015058,0,0,0,0.009878,0.0245,0.010193,0.02075,0.005428,0,0.009693,0.014409,0,0.002467,0.008577,0.000903,0,0,0.068622,0.04208,0.01216,0.001905,0.000241,0,0,0,0.009032,0.055575,0,0,0.008112,0.131373,0.032498,0.015145,0.002742,0,0.028123,0.054042,0.021033,0.052065,0.000482,0,0.006119,0.006898,0.068932,0.057047,0,0,0,0,0.000372,0.022648
0.000846,0,0,0,0.018563,0.030185,0.017654,0.016683,0,0,0.001386,0.028624,0.063473,0.006896,0.00112,0,0,0,0.031968,0.108773,0.055408,0,0,0,0.00124,0.019512,0.073039,0.026226,0.000876,0,0,0,0.037942,0.001363,0,0,0.001181,0.000552,0.000296,0.053439,0,0,0.034021,0.149878,0.008376,0,0,0,0,0,0.040958,0.167228,0.065598,0,0,0,0.002814,0.003816,0.022015,0.045633,0.06307,0.050456,0.008018,0.001062,0.015113,0,0,0,0,0,0.008092,0.093498,0,0,0.003146,0.028213,0.069843,0.06707,0.003338,0,0,0,0,0,0.114348,0.2,0.000467,0,0,0,0,0,0.162724,0.126362,0.000041,0,0.012699,0,0,0,0,0,0.006101,0.114359,0.001488,0,0,0,0.000044,0.039809,0.024991,0.024944,0,0,0,0.013837,0.033464,0.046964,0.003207,0,0,0,0,0.076976,0.084138,0.000583,0,0
-0.054993,0.116861,0.100272,0.037944,0.003234,0,0,-0.004007,-0.05643,0.110195,0.144034,0.074535,0.00413,0,0,0,-0.015005,0.078593,0.052529,0,0,0,0,-0.0059,0.070136,0.010737,0,0,0,0,0,-0.031871,-0.006661,0.01407,0.002034,0.108446,0.022808,0.000312,0.016422,0.068696,0,0,0.001045,0.139198,0.157013,0.005255,0,0,-0.000617,0.003241,0.006046,0.084642,0.070597,0,0,0,0.061252,-0.000132,0.000768,0.000674,0.000195,0,0,-0.024328,0,0,0.002716,0.158981,0.040704,0.028033,0.00536,0,-0.031135,0.051794,0.135153,0.131765,0,0,0,0,0,-0.008493,0.058797,0.113623,0.009185,0,0,0,0.000016,0,0.000001,0.008067,0.003297,0,0,-0.000006,0,0,0.006688,0.2,0,0,0,0,0,0,0.014769,0.188866,0.000131,0,0,0,0,0,0.001341,0.065571,0.009655,0,0,0,0,0,0,0.017236,0.00471,0,0,0
-0.051378,0.116497,0.092897,0.014306,0.003502,0.001612,0.017771,0.014182,-0.072071,0.166155,0.076246,0.12845,0,0,0,0,-0.061167,0.2,0.018483,0,0,0,0,-0.004822,0.05841,0.013609,0.002463,0.005792,0,0,0,-0.024679,0,0,0.023504,0.078264,0.032285,0.02198,0.020772,0.037613,0,0,0.04212,0.185729,0.069296,0,0,0,-0.00336,0.010885,0.007592,0.101968,0.050598,0,0,0,0.074572,0.004118,0.000342,0.000796,0,0,0,-0.023362,0,0,0.087316,0.192828,0.010227,0,0,0,-0.069084,0.161062,0.095925,0.047243,0,0,0,0,0,-0.003035,0.065785,0.095175,0.000078,0,0,0,0.00151,-0.000017,0.000171,0.003684,0.000013,0,0,-0.000324,0,0,0.087755,0.184431,0,0,0,0,0,0,0.034286,0.056738,0,0,0,0,0,0,0.007223,0.061751,0,0,0,0,0,0,0.000206,0.00516,0.000244,0,0,0
0,0,0,0.002071,0.025849,0.000797,0,0,0,0,0.019583,0.014047,0.000535,0,0,0,0,0,0.040483,0.007891,0.000068,0,0,0,0,0,0.018733,0.001434,0,0,0,0,0,0,0.040286,0.092201,0.018482,0,0,0,0,0,0.017397,0.2,0.058869,0,0,0,0,0,0.027051,0.034544,0.000091,0,0,0,0,0,0.000647,0.000053,0.000005,0,0,0,0,0,0.012167,0.123184,0.04222,0,0,0,0,0,0.068441,0.176447,0.018121,0,0,0,0,0,0,0.019205,0.049385,0.000987,0,0,0,0,0,0,0.004854,0.000516,0,0,0,0,0.023647,0.011933,0,0,0,0,0,0,0.000732,0.009121,0.019776,0.000301,0,0,0,0,0,0.000414,0.046022,0.002934,0,0,0,0,0,0,0.034537,0.004049,0,0
0,0,0.004164,0.01078,0,0,0.005425,0.079346,0,0.008929,0.04535,0.050875,0.004244,0.00049,0,0,0,0.008847,0.032772,0.149807,0.007033,0,0,0,0.08699,0.12298,0.033723,0.018327,0,0,0,0,0,0,0.001453,0.026693,0.000753,0,-0.007801,0.112727,0,0.006311,0.041747,0.157269,0.0112,0,0,0,0.000839,0.027805,0.040061,0.111889,0.003967,0,0,0,0.017094,0.002703,0.003008,0.11233,0.085308,0.01732,0.001837,0,0,0,0.007938,0.016735,0,0,0.004185,0.079811,0,0,0.04655,0.2,0,0,0,0,0.007642,0.012958,0.026044,0.077047,0.003058,0.002918,0.00431,0.002489,0.00035,0,0.002131,0.084685,0.029987,0.000592,0.001577,0.004251,0,0,0.00602,0.029483,0.0016,0.000015,0.010299,0.028355,0,0,0.057295,0.141612,0,0,0,0,0,0.013115,0.022864,0.039023,0.001317,0.000224,0,0,0,0.001393,0.038259,0.04721,0,0,0,0
0.000096,0.000038,0.01379,0.074613,0.003991,0,-0.0004,0.003481,0,0.02861,0.047192,0.015255,0,0,0,0,0,0.007545,0.02121,0.2,0.036472,0,0,0,0.13981,0.02973,0,0.0047,0.018481,0.005253,0,0.00559,0.003529,0,0.016364,0.106015,0.00472,0,0,0.004215,0.000334,0.00505,0.019663,0.0668,0.000303,0.002673,0.002041,0.009355,0,0,0.010418,0.177638,0.021006,0,0,0,0.001428,0.000517,0,0.012026,0.041017,0.026536,0.003384,0.006941,0.001619,0,0.034724,0.107069,0,0,0,0.000277,0.008171,0.025736,0.034611,0.054128,0,0,0,0,0,0.001446,0.052685,0.077363,0.007317,0,0,0,0.001195,0.008463,0.027539,0.031608,0.013668,0,0,0.000874,0,0,0.011429,0.121745,0.004437,0,0,0,0,0.000253,0.010679,0.026342,0.023857,0.006381,0,0,0,0,0.014773,0.081515,0.01397,0,0,0,0.004337,0.012397,0.01907,0.01754,0.002198,0,0.004989,0.000925
0,0,0,0.090629,0.064321,0.002087,0,0,0.006284,0,0,0.004794,0.035346,0.050836,0.002025,0.012591,0.044388,0.126194,0.011219,0.024468,0.020758,0,0,0,0.039121,0.2,0.007688,0.004096,0,0,0,0,0,0.002236,0.021113,0.092365,0.01568,0,0,0,0.001479,0.003325,0.033632,0.036662,0.028292,0.000607,0.001183,0,0.001324,0.004053,0.003774,0.047341,0.057298,0.000039,0.001205,0.010112,0,0,0,0.021921,0.026912,0.019265,0.004737,0,0,0.001702,0.005913,0.068824,0.013247,0.000614,0,0,0,0.004024,0.038269,0.060892,0.008089,0,0,0,0.016638,0.025182,0.00528,0.005233,0.022567,0.002015,0.0079,0.022882,0,0.002608,0.028794,0.021027,0.031903,0.019741,0,0,0,0,0.008664,0.039185,0.040343,0.003436,0,0,0,0.01145,0.062442,0.106627,0.007221,0,0,0,0.022791,0.036547,0.003172,0,0,0.002799,0.005792,0.04752,0.001395,0.003823,0.012313,0.006051,0.033619,0.028414,0,0
0,0.004787,0.058866,0.02595,0.0002,0,0,0,0,0.019064,0.147815,0.02468,0,0,0,0,0,0.004171,0.110747,0.035352,0,0,0,0,0.016701,0.010802,0.00789,0.001483,0,0,-0.013778,0.038551,0,0,0.003086,0.116219,0.033048,0,0,0,0,0,0.016603,0.171411,0.006749,0,0,0,0,0,0.004212,0.066734,0.02896,0,0.003507,0.003049,0.060736,0.004775,0.004758,0.039026,0.006341,0,0,-0.015255,0,0,0,0.132219,0.034848,0,0,0,0,0,0.012327,0.2,0.000695,0,0,0,0,0,0,0.058332,0.013264,0,0.006892,0.024873,0,0,0,0.064715,0.022274,0.007971,0.002579,0,0,0,0,0.083535,0.037808,0,0,0,0,0,0.001151,0.149429,0.028922,0,0,0,0.001166,0,0.013141,0.040762,0.002651,0.000161,0.005465,0.012964,0,0,0.0068,0.04563,0.002068,0.001522,0.004901,0.002739
0,0.014268,0.078702,0.039854,0,0,0,0,0,0.036299,0.157284,0.033118,0.000119,0,0,0,0.026959,0.014794,0.09069,0.034202,0,0,-0.00816,0.007257,0.066796,0,0,0,0,0.004547,0.00528,0.007249,0,0,0.039133,0.152003,0.001812,0,0,0,-0.000028,0.0011,0.042246,0.084788,0.004474,0.001705,0.00799,0.006552,0.010958,0.003431,0.018925,0.180131,0.006145,0,-0.006486,0.013381,0.158292,0,0,0,0,0,-0.016445,0.019956,0,0,0.049422,0.2,0.001455,0,0,0,0,0,0.011633,0.053532,0.003055,0.001041,0.022176,0.021024,0,0,0.019264,0.191835,0.012123,0.004517,0,0,0.020973,0,0,0.000379,0.005204,0.027003,0.001012,-0.003837,0,0,0.025261,0.182772,0.006805,0.000819,0,0,0,0.000261,0.040713,0.037801,0.002138,0.003684,0.00587,0.015719,0,0,0.030849,0.068179,0.002215,0.00393,0.005798,0.0026,0,0,0.000169,0.000134,0.00185,0.019919,0.010323,0.003723
